id,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera
1841,2016-12-17,shot,gun,37,M,H,Madison,VA,False,other,Not fleeing,False
1842,2016-12-18,shot,gun,67,M,W,Austin,TX,True,other,Not fleeing,False
1843,2016-12-18,shot,gun,64,M,B,San Diego,CA,True,other,Not fleeing,False
1844,2016-12-18,shot,gun,46,M,O,Houston,TX,False,other,Not fleeing,False
1845,2016-12-19,shot,undetermined,73,M,H,Madison,MD,False,attack,Foot,False
1846,2016-12-19,shot,knife,30,M,W,Lincoln,GA,True,other,Foot,False
1847,2016-12-20,shot,gun,46,M,B,Georgetown,NM,False,attack,Not fleeing,False
1848,2016-12-20,shot,other,30,M,W,Riverside,WA,False,attack,Other,False
1849,2016-12-20,shot,gun,60,M,W,San Francisco,CA,False,undetermined,Foot,False
1850,2016-12-21,shot,gun,59,M,H,Georgetown,NV,False,other,Foot,False
1851,2016-12-21,shot,gun,75,M,H,Los Angeles,CA,False,other,Not fleeing,False
1852,2016-12-21,Tasered,knife,41,M,W,Madison,VA,False,attack,Not fleeing,False
1853,2016-12-22,shot,gun,84,M,O,San Antonio,TX,False,attack,Not fleeing,False
1854,2016-12-22,shot,gun,29,M,B,Boulder,CO,False,other,Not fleeing,False
1855,2016-12-23,shot,gun,40,M,W,Georgetown,MD,False,attack,Not fleeing,False
1856,2016-12-23,shot,gun,29,M,B,Lincoln,WI,False,other,Foot,True
1857,2016-12-23,shot,knife,44,M,B,Fort Collins,CO,False,attack,Not fleeing,False
1858,2016-12-24,shot,unarmed,30,M,B,Riverside,AL,False,other,Not fleeing,False
1859,2016-12-24,shot,gun,60,M,B,Houston,TX,False,other,Foot,True
1860,2016-12-25,shot,knife,48,M,B,Springfield,SC,False,other,Not fleeing,False
1861,2016-12-25,shot,vehicle,28,M,W,Georgetown,TN,False,attack,Foot,False
1862,2016-12-25,shot,knife,55,M,H,Dallas,TX,False,attack,Not fleeing,False
1863,2016-12-26,shot,gun,71,M,B,Tucson,AZ,True,other,Car,False
1864,2016-12-26,shot,gun,50,M,W,Austin,TX,False,attack,Car,False
1865,2016-12-27,shot,knife,26,M,H,Madison,GA,True,other,Foot,False
1866,2016-12-27,shot,vehicle,39,M,O,Houston,TX,False,attack,Not fleeing,False
1867,2016-12-27,shot,gun,52,M,O,Riverside,TN,True,undetermined,Not fleeing,False
1868,2016-12-28,shot,gun,38,M,W,Lincoln,MI,False,other,Not fleeing,True
1869,2016-12-28,shot,gun,29,M,W,Sacramento,CA,True,other,Foot,True
1870,2016-12-29,shot,gun,63,M,B,Lincoln,NY,False,attack,Not fleeing,False
1871,2016-12-29,shot,gun,37,M,W,Madison,LA,False,attack,Foot,False
1872,2016-12-29,shot,gun,71,M,O,Riverside,KY,False,attack,Car,False
1873,2016-12-30,shot,gun,34,M,W,Georgetown,WA,False,attack,Car,False
1874,2016-12-30,shot,gun,36,M,W,Georgetown,NY,False,attack,Other,False
1875,2016-12-30,shot,gun,33,M,W,Lincoln,OH,True,attack,Not fleeing,False
1876,2016-12-31,shot,gun,39,M,W,Jacksonville,FL,True,attack,Car,False
1877,2016-12-31,shot,knife,48,M,H,San Diego,CA,False,attack,Foot,True
1878,2017-01-01,shot,gun,29,M,B,Lincoln,GA,True,other,Not fleeing,False
1879,2017-01-01,shot,gun,28,M,W,San Francisco,CA,False,attack,Other,False
1880,2017-01-01,shot,gun,24,M,W,Lincoln,NY,True,undetermined,Not fleeing,False
1881,2017-01-02,shot,knife,23,F,B,Scottsdale,AZ,False,attack,Car,False
1882,2017-01-02,shot,vehicle,26,M,W,Riverside,NY,False,attack,Other,False
1883,2017-01-03,shot,gun,34,M,B,Houston,TX,False,attack,Car,False
1884,2017-01-03,shot,gun,43,M,B,Georgetown,IN,True,other,Not fleeing,False
1885,2017-01-03,shot,gun,47,M,H,Lincoln,OR,False,attack,Not fleeing,False
1886,2017-01-04,shot,knife,43,M,O,Dallas,TX,False,attack,Not fleeing,True
1887,2017-01-04,shot,gun,68,M,N,Boulder,CO,True,attack,Not fleeing,True
1888,2017-01-05,shot,vehicle,76,M,O,Madison,MO,True,other,Car,False
1889,2017-01-05,shot,knife,37,M,W,Los Angeles,CA,False,attack,Foot,False
1890,2017-01-05,shot,vehicle,29,M,W,Fort Collins,CO,True,attack,Foot,False
1891,2017-01-06,shot,other,85,M,W,Miami,FL,False,undetermined,Not fleeing,False
1892,2017-01-06,shot,undetermined,62,M,A,Lincoln,KY,False,attack,Not fleeing,False
1893,2017-01-06,shot,knife,60,M,O,Lincoln,MS,False,attack,Not fleeing,False
1894,2017-01-07,Tasered,undetermined,34,M,H,Lincoln,LA,False,attack,Not fleeing,True
1895,2017-01-07,shot,gun,55,M,W,Springfield,WA,False,attack,Not fleeing,False
1896,2017-01-08,shot,gun,43,M,O,Madison,IN,False,attack,Not fleeing,True
1897,2017-01-08,shot,gun,40,M,W,Riverside,IN,False,attack,Not fleeing,False
1898,2017-01-08,shot,other,40,F,W,Riverside,WI,True,other,Not fleeing,False
1899,2017-01-09,shot,knife,49,M,W,San Antonio,TX,False,attack,Not fleeing,False
1900,2017-01-09,shot,gun,68,M,W,San Antonio,TX,True,undetermined,Not fleeing,False
1901,2017-01-10,shot,knife,85,M,B,Lincoln,OK,True,attack,Foot,False
1902,2017-01-10,shot,gun,36,M,W,Lincoln,NY,False,undetermined,Car,False
1903,2017-01-10,shot,gun,44,M,B,San Francisco,CA,False,attack,Not fleeing,False
1904,2017-01-11,shot,gun,39,M,B,Sacramento,CA,False,other,Not fleeing,False
1905,2017-01-11,shot,gun,48,M,A,Lincoln,NM,True,other,Not fleeing,False
1906,2017-01-12,shot,gun,38,M,B,Madison,MS,False,other,Not fleeing,False
1907,2017-01-12,shot,knife,83,M,W,Denver,CO,False,undetermined,Foot,False
1908,2017-01-12,shot,gun,32,M,H,Georgetown,NM,False,attack,Foot,False
1909,2017-01-13,shot,gun,36,M,N,Georgetown,MO,True,attack,Not fleeing,False
1910,2017-01-13,shot,gun,34,M,W,Lincoln,SC,True,other,Foot,False
1911,2017-01-13,shot,vehicle,39,M,B,Lincoln,NC,False,attack,Car,False
1912,2017-01-14,shot,other,27,M,W,Oakland,CA,False,other,Foot,False
1913,2017-01-14,shot,undetermined,34,M,W,Madison,NC,False,attack,Not fleeing,False
1914,2017-01-15,shot,gun,47,F,B,Georgetown,OH,False,other,Not fleeing,False
1915,2017-01-15,shot,gun,47,M,A,Georgetown,NY,True,undetermined,Not fleeing,False
1916,2017-01-15,shot,gun,45,M,W,Oakland,CA,False,attack,Not fleeing,False
1917,2017-01-16,shot,gun,66,M,H,Lincoln,MI,False,attack,Car,True
1918,2017-01-16,shot,knife,48,M,H,Jacksonville,FL,False,other,Foot,False
1919,2017-01-17,shot and Tasered,gun,65,M,N,Fort Worth,TX,True,other,Car,False
1920,2017-01-17,shot,undetermined,85,M,W,Lincoln,NY,True,attack,Not fleeing,False
1921,2017-01-17,shot,vehicle,56,M,N,Georgetown,NY,False,attack,Car,False
1922,2017-01-18,shot,gun,27,M,W,Madison,NC,False,other,Not fleeing,False
1923,2017-01-18,shot,knife,45,M,B,Lincoln,MD,False,attack,Other,True
1924,2017-01-19,shot,gun,43,M,W,Springfield,WA,False,other,Not fleeing,False
1925,2017-01-19,shot,knife,71,M,W,Lincoln,MO,False,other,Car,False
1926,2017-01-19,shot,unarmed,39,M,H,Madison,NV,True,attack,Not fleeing,True
1927,2017-01-20,shot,gun,31,M,W,San Diego,CA,False,other,Not fleeing,False
1928,2017-01-20,shot,knife,35,M,W,Lincoln,LA,True,attack,Car,True
1929,2017-01-20,shot,gun,27,M,W,Riverside,NM,False,attack,Car,False
1930,2017-01-21,shot,gun,18,M,B,Oakland,CA,True,attack,Not fleeing,False
1931,2017-01-21,shot,knife,83,M,W,Georgetown,GA,False,attack,Car,False
1932,2017-01-22,shot,gun,41,M,H,Madison,KY,False,other,Not fleeing,False
1933,2017-01-22,shot,gun,28,M,W,Fort Collins,CO,False,other,Other,False
1934,2017-01-22,shot,gun,73,M,W,Riverside,OH,False,attack,Car,True
1935,2017-01-23,shot,gun,79,M,W,Springfield,MN,False,undetermined,Not fleeing,False
1936,2017-01-23,shot,knife,43,F,B,Fort Worth,TX,True,attack,Not fleeing,False
1937,2017-01-24,shot,other,26,M,W,San Francisco,CA,False,other,Not fleeing,False
1938,2017-01-24,shot and Tasered,gun,35,M,W,Georgetown,MS,False,attack,Not fleeing,True
1939,2017-01-24,shot,gun,38,M,O,Lincoln,MS,False,other,Not fleeing,False
1940,2017-01-25,shot,gun,42,M,B,Georgetown,OH,False,other,Not fleeing,False
1941,2017-01-25,shot and Tasered,gun,29,M,W,Springfield,WA,False,attack,Not fleeing,True
1942,2017-01-26,shot,gun,57,M,W,Lincoln,AR,False,undetermined,Not fleeing,False
1943,2017-01-26,Tasered,gun,21,M,A,Madison,IL,False,other,Car,False
1944,2017-01-26,shot,undetermined,61,M,W,Orlando,FL,True,other,Not fleeing,False
1945,2017-01-27,shot,unarmed,66,M,W,Oakland,CA,False,attack,Car,False
1946,2017-01-27,shot,gun,36,M,H,Lincoln,OH,True,undetermined,Other,False
1947,2017-01-28,shot,gun,40,M,B,Lincoln,MS,False,attack,Not fleeing,True
1948,2017-01-28,shot,gun,69,M,B,Georgetown,OR,False,attack,Not fleeing,False
1949,2017-01-28,shot,gun,52,M,W,Madison,WI,False,other,Other,True
1950,2017-01-29,shot,knife,36,M,W,Georgetown,NM,False,attack,Not fleeing,False
1951,2017-01-29,shot,gun,38,M,B,Madison,LA,False,attack,Foot,False
1952,2017-01-29,shot,gun,49,M,W,Georgetown,NC,True,other,Not fleeing,False
1953,2017-01-30,shot,gun,80,M,B,Lincoln,VA,True,attack,Car,True
1954,2017-01-30,shot,undetermined,38,M,B,Springfield,IL,False,attack,Not fleeing,False
1955,2017-01-31,shot,gun,36,M,W,Springfield,NY,True,other,Foot,False
1956,2017-01-31,shot,vehicle,41,M,O,Sacramento,CA,True,attack,Car,True
1957,2017-01-31,shot,gun,42,M,H,Springfield,KY,False,other,Not fleeing,False
1958,2017-02-01,shot,knife,46,M,H,Madison,OH,True,undetermined,Car,False
1959,2017-02-01,shot,gun,40,M,W,Fort Collins,CO,False,other,Not fleeing,False
1960,2017-02-02,shot,vehicle,62,M,W,Madison,PA,False,other,Not fleeing,False
1961,2017-02-02,shot,vehicle,30,M,B,Lincoln,OK,True,attack,Not fleeing,True
1962,2017-02-02,shot,gun,48,M,W,San Antonio,TX,False,attack,Not fleeing,False
1963,2017-02-03,shot,gun,48,M,O,Madison,AR,False,attack,Car,False
1964,2017-02-03,shot,gun,31,M,W,Phoenix,AZ,False,attack,Other,False
1965,2017-02-04,shot,knife,47,M,B,Austin,TX,False,attack,Car,False
1966,2017-02-04,shot,knife,49,M,W,Georgetown,GA,False,other,Car,True
1967,2017-02-04,shot,knife,19,M,B,Springfield,NV,False,attack,Foot,False
1968,2017-02-05,shot,knife,29,M,W,Madison,WI,False,other,Foot,False
1969,2017-02-05,shot,gun,72,M,W,Madison,SC,False,other,Not fleeing,False
1970,2017-02-05,shot,gun,33,M,W,Georgetown,IN,True,attack,Car,False
1971,2017-02-06,shot and Tasered,gun,28,M,A,Fort Worth,TX,False,undetermined,Not fleeing,False
1972,2017-02-06,shot,gun,23,M,W,San Diego,CA,False,other,Not fleeing,False
1973,2017-02-07,shot,gun,29,M,N,Georgetown,LA,False,other,Not fleeing,False
1974,2017-02-07,shot,vehicle,39,M,H,Tucson,AZ,True,other,Not fleeing,False
1975,2017-02-07,shot,unarmed,27,M,W,Springfield,AL,True,other,Not fleeing,False
1976,2017-02-08,shot,knife,52,M,H,Lincoln,TN,False,attack,Other,False
1977,2017-02-08,shot,gun,31,M,W,Georgetown,MN,False,attack,Not fleeing,False
1978,2017-02-09,shot,gun,46,M,O,Fort Lauderdale,FL,True,other,Car,False
1979,2017-02-09,shot,gun,68,M,B,Riverside,OH,False,attack,Foot,False
1980,2017-02-09,shot,gun,66,M,W,Lincoln,WA,False,other,Not fleeing,False
1981,2017-02-10,shot,knife,46,M,W,Orlando,FL,False,undetermined,Car,False
1982,2017-02-10,shot,gun,28,M,W,Lincoln,MO,False,attack,Not fleeing,True
1983,2017-02-11,shot,gun,40,M,O,Springfield,NC,False,attack,Not fleeing,False
1984,2017-02-11,shot,knife,46,M,W,Georgetown,NC,False,attack,Foot,False
1985,2017-02-11,shot,gun,85,M,B,Denver,CO,False,other,Not fleeing,False
1986,2017-02-12,shot,gun,23,M,W,Sacramento,CA,False,attack,Not fleeing,False
1987,2017-02-12,shot,knife,40,M,O,Georgetown,WA,False,attack,Not fleeing,False
1988,2017-02-12,shot and Tasered,vehicle,51,M,W,Tucson,AZ,False,attack,Not fleeing,True
1989,2017-02-13,shot,gun,43,M,B,San Diego,CA,False,attack,Car,True
1990,2017-02-13,shot and Tasered,gun,44,M,B,Tucson,AZ,False,other,Other,False
1991,2017-02-14,shot and Tasered,vehicle,32,M,H,Tampa,FL,False,other,Not fleeing,True
1992,2017-02-14,shot,gun,57,M,W,Riverside,GA,False,other,Not fleeing,True
1993,2017-02-14,shot,undetermined,42,M,W,Austin,TX,False,undetermined,Not fleeing,False
1994,2017-02-15,shot,gun,44,M,W,Springfield,WA,False,other,Other,False
1995,2017-02-15,shot,knife,59,M,H,Madison,OK,False,undetermined,Not fleeing,False
1996,2017-02-16,shot,gun,37,M,W,Lincoln,PA,False,undetermined,Not fleeing,False
1997,2017-02-16,shot,gun,64,M,B,Springfield,SC,False,attack,Car,False
1998,2017-02-16,shot and Tasered,undetermined,27,M,W,Springfield,NC,False,attack,Not fleeing,False
1999,2017-02-17,shot,knife,45,M,A,Georgetown,WA,False,other,Not fleeing,True
2000,2017-02-17,shot,knife,31,M,O,Georgetown,SC,True,attack,Not fleeing,False
2001,2017-02-18,shot,gun,28,M,B,Georgetown,NC,True,other,Other,False
2002,2017-02-18,shot,undetermined,79,M,W,Madison,OK,True,other,Not fleeing,False
2003,2017-02-18,shot,knife,27,M,W,Madison,NC,False,attack,Not fleeing,False
2004,2017-02-19,shot,gun,42,M,W,Springfield,NC,False,other,Car,False
2005,2017-02-19,shot,gun,27,M,W,Madison,MD,False,attack,Not fleeing,True
2006,2017-02-19,shot,gun,63,M,B,Houston,TX,False,attack,Car,False
2007,2017-02-20,shot,gun,36,M,B,Fort Collins,CO,True,other,Not fleeing,False
2008,2017-02-20,shot,undetermined,59,F,O,Orlando,FL,False,attack,Not fleeing,False
2009,2017-02-21,shot,gun,50,M,W,Denver,CO,False,other,Not fleeing,False
2010,2017-02-21,shot,gun,85,M,H,Miami,FL,False,other,Other,False
2011,2017-02-21,shot,gun,25,M,B,Lincoln,LA,False,attack,Foot,False
2012,2017-02-22,shot,gun,29,M,B,Georgetown,SC,False,attack,Other,False
2013,2017-02-22,shot,gun,58,M,W,Georgetown,VA,False,other,Foot,False
2014,2017-02-23,shot,gun,46,M,B,Boulder,CO,False,attack,Foot,True
2015,2017-02-23,shot,gun,38,M,B,Springfield,MN,False,other,Not fleeing,False
2016,2017-02-23,shot,knife,83,F,H,Springfield,MO,False,undetermined,Car,True
2017,2017-02-24,shot,gun,41,M,O,Madison,GA,True,attack,Not fleeing,False
2018,2017-02-24,shot,undetermined,31,M,W,Madison,AR,False,attack,Not fleeing,True
2019,2017-02-25,shot,gun,60,M,W,Riverside,NV,False,other,Foot,False
2020,2017-02-25,shot,gun,41,M,B,Riverside,IL,True,other,Not fleeing,False
2021,2017-02-25,shot,undetermined,42,M,B,San Antonio,TX,False,attack,Not fleeing,False
2022,2017-02-26,shot,gun,52,M,W,Springfield,OH,True,attack,Foot,False
2023,2017-02-26,shot,gun,53,M,H,Lincoln,MS,False,other,Car,False
2024,2017-02-26,shot,gun,29,M,O,Madison,WA,False,other,Not fleeing,False
2025,2017-02-27,shot,knife,37,M,O,Springfield,OK,False,attack,Not fleeing,False
2026,2017-02-27,shot,gun,26,M,W,Madison,MO,False,other,Not fleeing,False
2027,2017-02-28,shot,knife,46,M,A,Georgetown,AR,False,attack,Foot,False
2028,2017-02-28,shot,gun,79,M,H,Tampa,FL,False,other,Foot,False
2029,2017-02-28,shot,gun,30,M,B,Georgetown,LA,False,other,Not fleeing,False
2030,2017-03-01,shot,unarmed,25,M,B,Houston,TX,False,undetermined,Not fleeing,False
2031,2017-03-01,shot,gun,33,M,H,Georgetown,OK,False,undetermined,Foot,False
2032,2017-03-02,shot,gun,38,M,B,Madison,NV,True,other,Foot,False
2033,2017-03-02,shot,gun,53,M,W,Oakland,CA,False,attack,Not fleeing,False
2034,2017-03-02,shot,other,36,M,B,Lincoln,OK,True,other,Not fleeing,False
2035,2017-03-03,shot,knife,46,F,B,Georgetown,GA,False,other,Car,False
2036,2017-03-03,shot,gun,34,M,W,Fort Worth,TX,False,attack,Not fleeing,False
2037,2017-03-04,shot,other,38,M,N,Riverside,NC,True,attack,Car,True
2038,2017-03-04,shot,gun,31,M,B,Austin,TX,False,undetermined,Not fleeing,False
2039,2017-03-04,shot,other,28,M,B,Springfield,GA,False,attack,Not fleeing,False
2040,2017-03-05,shot,gun,54,M,W,Georgetown,GA,False,attack,Car,True
2041,2017-03-05,shot and Tasered,other,35,M,B,Lincoln,IL,False,undetermined,Not fleeing,False
2042,2017-03-06,shot,gun,48,M,W,Springfield,VA,True,attack,Foot,False
2043,2017-03-06,shot,knife,31,M,W,Lincoln,MO,True,attack,Not fleeing,False
2044,2017-03-06,shot,vehicle,41,M,B,San Francisco,CA,False,undetermined,Not fleeing,False
2045,2017-03-07,shot and Tasered,knife,21,M,W,Springfield,IN,False,attack,Not fleeing,False
2046,2017-03-07,shot,vehicle,36,M,B,Springfield,OK,False,attack,Other,False
2047,2017-03-07,shot,gun,32,M,W,Oakland,CA,False,other,Foot,False
2048,2017-03-08,shot,gun,62,M,W,Madison,AL,False,undetermined,Not fleeing,False
2049,2017-03-08,shot,gun,27,F,W,Houston,TX,False,attack,Not fleeing,False
2050,2017-03-09,shot,knife,39,M,O,Springfield,LA,False,attack,Not fleeing,True
2051,2017-03-09,shot,knife,46,M,B,Riverside,OH,True,other,Car,True
2052,2017-03-09,shot,gun,58,M,B,Riverside,NC,False,attack,Foot,False
2053,2017-03-10,shot and Tasered,gun,55,M,W,Riverside,NM,True,attack,Car,False
2054,2017-03-10,shot,gun,40,M,W,Georgetown,NC,False,attack,Foot,False
2055,2017-03-11,shot,knife,42,M,O,Los Angeles,CA,False,undetermined,Car,False
2056,2017-03-11,shot,unarmed,62,M,W,Riverside,IN,False,attack,Not fleeing,False
2057,2017-03-11,shot,gun,40,M,W,Riverside,KY,False,attack,Foot,False
2058,2017-03-12,shot,undetermined,43,M,B,Lincoln,OK,False,attack,Not fleeing,False
2059,2017-03-12,shot,undetermined,63,M,W,Lincoln,OH,True,other,Not fleeing,False
2060,2017-03-13,shot,gun,85,M,H,San Francisco,CA,True,attack,Foot,False
2061,2017-03-13,shot,gun,45,M,B,Georgetown,VA,True,attack,Other,False
2062,2017-03-13,shot,knife,49,M,W,San Diego,CA,False,undetermined,Not fleeing,False
2063,2017-03-14,shot,gun,55,M,W,Sacramento,CA,False,attack,Not fleeing,False
2064,2017-03-14,shot,knife,62,M,W,Lincoln,NY,True,attack,Not fleeing,False
2065,2017-03-14,shot,gun,59,M,A,Houston,TX,False,attack,Not fleeing,False
2066,2017-03-15,shot,gun,34,M,B,Los Angeles,CA,False,attack,Car,False
2067,2017-03-15,shot,gun,46,M,W,Riverside,NC,False,other,Foot,False
2068,2017-03-16,shot and Tasered,gun,59,M,W,Houston,TX,False,attack,Other,False
2069,2017-03-16,shot,vehicle,68,M,H,Houston,TX,False,other,Foot,False
2070,2017-03-16,shot,gun,39,M,B,San Diego,CA,True,other,Not fleeing,False
2071,2017-03-17,Tasered,unarmed,45,M,W,Fort Worth,TX,False,attack,Not fleeing,False
2072,2017-03-17,shot,gun,47,M,W,Riverside,NV,False,undetermined,Car,False
2073,2017-03-18,shot,gun,41,M,W,Madison,SC,True,attack,Car,False
2074,2017-03-18,shot,unarmed,45,M,B,Riverside,NC,True,other,Not fleeing,False
2075,2017-03-18,shot,gun,21,M,O,Georgetown,WA,False,attack,Not fleeing,False
2076,2017-03-19,shot,gun,85,M,W,San Francisco,CA,False,attack,Not fleeing,False
2077,2017-03-19,shot,other,38,M,B,Los Angeles,CA,True,attack,Not fleeing,False
2078,2017-03-20,shot,gun,39,M,W,Fort Lauderdale,FL,False,attack,Not fleeing,False
2079,2017-03-20,shot,gun,24,M,W,Madison,NY,False,undetermined,Not fleeing,False
2080,2017-03-20,shot,gun,23,M,W,Madison,IL,False,attack,Not fleeing,False
2081,2017-03-21,shot,unarmed,49,M,H,Lincoln,MO,False,undetermined,Not fleeing,False
2082,2017-03-21,shot and Tasered,knife,59,M,B,Madison,GA,False,undetermined,Car,False
2083,2017-03-21,shot,gun,55,M,B,Sacramento,CA,False,attack,Not fleeing,False
2084,2017-03-22,shot,undetermined,31,M,W,Springfield,VA,False,attack,Not fleeing,False
2085,2017-03-22,shot and Tasered,gun,54,M,W,Aurora,CO,False,other,Car,False
2086,2017-03-23,shot,other,39,M,W,Georgetown,IL,True,other,Not fleeing,False
2087,2017-03-23,shot,gun,36,M,H,Lincoln,WA,True,attack,Not fleeing,False
2088,2017-03-23,shot,gun,26,M,W,Madison,IL,True,attack,Not fleeing,False
2089,2017-03-24,shot,gun,32,M,H,Springfield,OR,True,attack,Not fleeing,False
2090,2017-03-24,shot,gun,49,M,W,Georgetown,KY,False,undetermined,Not fleeing,False
2091,2017-03-25,shot,gun,46,M,W,Georgetown,NY,False,attack,Not fleeing,False
2092,2017-03-25,shot,gun,43,M,B,Springfield,WA,True,other,Not fleeing,True
2093,2017-03-25,shot,gun,21,M,W,Tampa,FL,False,attack,Not fleeing,False
2094,2017-03-26,shot,gun,43,M,W,Riverside,IN,False,other,Foot,False
2095,2017-03-26,shot,other,33,M,W,Madison,OH,True,undetermined,Car,False
2096,2017-03-27,shot,gun,46,M,B,Austin,TX,False,attack,Not fleeing,False
2097,2017-03-27,shot,gun,63,M,B,Lincoln,NC,False,attack,Not fleeing,False
2098,2017-03-27,shot,knife,35,M,W,San Antonio,TX,True,other,Not fleeing,False
2099,2017-03-28,shot,knife,42,M,B,Lincoln,WA,False,undetermined,Car,False
2100,2017-03-28,shot,vehicle,82,M,W,Riverside,LA,False,other,Not fleeing,False
2101,2017-03-28,shot,vehicle,45,M,W,Colorado Springs,CO,True,other,Not fleeing,False
2102,2017-03-29,shot,other,41,M,W,Oakland,CA,False,other,Car,False
2103,2017-03-29,shot,vehicle,31,M,A,Lincoln,IN,False,attack,Not fleeing,False
2104,2017-03-30,shot,unarmed,54,M,W,Madison,VA,False,other,Not fleeing,True
2105,2017-03-30,shot,gun,29,M,W,Georgetown,AR,False,attack,Not fleeing,False
2106,2017-03-30,shot,knife,64,M,W,Colorado Springs,CO,False,attack,Car,False
2107,2017-03-31,shot,gun,52,M,W,Georgetown,MD,False,other,Not fleeing,False
2108,2017-03-31,shot,gun,34,M,B,Springfield,OH,False,undetermined,Not fleeing,False
2109,2017-04-01,shot,gun,31,M,W,Austin,TX,False,undetermined,Foot,False
2110,2017-04-01,shot,gun,31,M,W,San Antonio,TX,False,attack,Not fleeing,True
2111,2017-04-01,shot,gun,23,M,B,Colorado Springs,CO,False,other,Not fleeing,False
2112,2017-04-02,shot,gun,48,M,W,Fort Worth,TX,False,other,Car,False
2113,2017-04-02,shot,gun,21,M,H,Madison,MI,False,other,Not fleeing,False
2114,2017-04-03,shot,gun,40,M,B,Sacramento,CA,False,attack,Not fleeing,False
2115,2017-04-03,shot,undetermined,39,M,W,Madison,NC,False,attack,Foot,True
2116,2017-04-03,shot,gun,36,M,B,Lincoln,NC,False,attack,Not fleeing,False
2117,2017-04-04,shot,gun,48,M,W,Scottsdale,AZ,False,other,Not fleeing,False
2118,2017-04-04,shot,gun,34,M,B,Lincoln,LA,False,attack,Foot,False
2119,2017-04-05,shot,undetermined,43,M,W,Fort Worth,TX,False,other,Not fleeing,False
2120,2017-04-05,shot,other,64,M,W,Lincoln,VA,True,attack,Not fleeing,False
2121,2017-04-05,shot,undetermined,50,M,B,Mesa,AZ,False,attack,Not fleeing,False
